seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
0,500,no_cap,7,3070,13.123660,0.609352,0.627031,0.017679
0,500,no_cap,7,3080,13.145298,0.609312,0.627075,0.017762
0,500,no_cap,7,3090,13.166901,0.609303,0.627076,0.017773
0,500,no_cap,7,3100,13.188470,0.609305,0.627016,0.017711
0,500,no_cap,7,3110,13.210003,0.609314,0.626969,0.017655
0,500,no_cap,7,3120,13.231502,0.609319,0.626956,0.017636
0,500,no_cap,7,3130,13.252967,0.609289,0.627022,0.017734
0,500,no_cap,7,3140,13.274397,0.609273,0.627029,0.017756
0,500,no_cap,7,3150,13.295793,0.609252,0.627066,0.017814
0,500,no_cap,7,3160,13.317155,0.609227,0.627134,0.017906
0,500,no_cap,7,3170,13.338484,0.609217,0.627054,0.017838
0,500,no_cap,7,3180,13.359779,0.609210,0.627087,0.017877
0,500,no_cap,7,3190,13.381040,0.609195,0.627105,0.017910
0,500,no_cap,7,3200,13.402268,0.609201,0.627007,0.017806
0,500,no_cap,7,3210,13.423463,0.609162,0.627106,0.017944
0,500,no_cap,7,3220,13.444625,0.609140,0.627153,0.018013
0,500,no_cap,7,3230,13.465755,0.609122,0.627220,0.018098
0,500,no_cap,7,3240,13.486851,0.609118,0.627302,0.018184
0,500,no_cap,7,3250,13.507915,0.609108,0.627334,0.018226
0,500,no_cap,7,3260,13.528947,0.609073,0.627282,0.018208
0,500,no_cap,7,3270,13.549946,0.609062,0.627336,0.018274
0,500,no_cap,7,3280,13.570913,0.609064,0.627290,0.018226
0,500,no_cap,7,3290,13.591849,0.609054,0.627288,0.018233
0,500,no_cap,7,3300,13.612752,0.609050,0.627162,0.018111
0,500,no_cap,7,3310,13.633624,0.609041,0.627157,0.018116
0,500,no_cap,7,3320,13.654465,0.609041,0.627167,0.018126
0,500,no_cap,7,3330,13.675274,0.609058,0.627085,0.018028
0,500,no_cap,7,3340,13.696052,0.609070,0.627019,0.017949
0,500,no_cap,7,3350,13.716798,0.609059,0.627032,0.017973
0,500,no_cap,7,3360,13.737514,0.609069,0.626954,0.017885
0,500,no_cap,7,3370,13.758199,0.609062,0.626924,0.017862
0,500,no_cap,7,3380,13.778854,0.609030,0.626977,0.017948
0,500,no_cap,7,3390,13.799478,0.609014,0.626986,0.017971
0,500,no_cap,7,3400,13.820071,0.609004,0.627018,0.018013
0,500,no_cap,7,3410,13.840634,0.608979,0.627061,0.018081
0,500,no_cap,7,3420,13.861167,0.608960,0.627108,0.018149
0,500,no_cap,7,3430,13.881670,0.608946,0.627178,0.018231
0,500,no_cap,7,3440,13.902144,0.608941,0.627170,0.018229
0,500,no_cap,7,3450,13.922587,0.608934,0.627217,0.018283
0,500,no_cap,7,3460,13.943001,0.608920,0.627145,0.018225
0,500,no_cap,7,3470,13.963385,0.608917,0.627140,0.018223
0,500,no_cap,7,3480,13.983740,0.608900,0.627196,0.018296
0,500,no_cap,7,3490,14.004066,0.608904,0.627111,0.018208
0,500,no_cap,7,3500,14.024363,0.608890,0.627185,0.018295
0,500,no_cap,7,3510,14.044631,0.608887,0.627188,0.018301
0,500,no_cap,7,3520,14.064870,0.608885,0.627232,0.018347
0,500,no_cap,7,3530,14.085080,0.608886,0.627389,0.018503
0,500,no_cap,7,3540,14.105262,0.608924,0.627557,0.018634
0,500,no_cap,7,3550,14.125415,0.608936,0.627669,0.018733
0,500,no_cap,7,3560,14.145540,0.608943,0.627752,0.018809
0,500,no_cap,7,3570,14.165636,0.608926,0.627695,0.018768
0,500,no_cap,7,3580,14.185705,0.608920,0.627647,0.018727
