m,seed,policy,degree,train_loss,val_loss,test_loss,accepted,cap_ok,val_ok,epsV,tau,K
1000,25,destructive,45,0.241000,0.230000,0.236560,1,1,1,0.268296,0.134148,15
1000,25,destructive,46,0.241000,0.230000,0.236520,1,1,1,0.268296,0.134148,15
1000,25,destructive,47,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,48,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,49,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,50,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,51,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,52,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,53,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,54,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,55,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,56,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,57,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,58,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,59,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,25,destructive,60,0.241000,0.230000,0.236500,1,1,1,0.268296,0.134148,15
1000,26,destructive,0,0.433000,0.436000,0.435280,1,1,1,0.268296,0.134148,15
1000,26,destructive,1,0.250000,0.247000,0.241480,1,1,1,0.268296,0.134148,15
1000,26,destructive,2,0.253000,0.243000,0.238740,1,1,1,0.268296,0.134148,15
1000,26,destructive,3,0.253000,0.243000,0.239240,1,1,1,0.268296,0.134148,15
1000,26,destructive,4,0.247000,0.246000,0.243600,1,1,1,0.268296,0.134148,15
1000,26,destructive,5,0.246000,0.251000,0.245980,0,1,0,0.268296,0.134148,15
1000,27,destructive,0,0.418000,0.420000,0.437140,1,1,1,0.268296,0.134148,15
1000,27,destructive,1,0.268000,0.262000,0.239240,1,1,1,0.268296,0.134148,15
1000,27,destructive,2,0.259000,0.252000,0.233980,1,1,1,0.268296,0.134148,15
1000,27,destructive,3,0.259000,0.252000,0.234080,1,1,1,0.268296,0.134148,15
1000,27,destructive,4,0.257000,0.252000,0.233580,1,1,1,0.268296,0.134148,15
1000,27,destructive,5,0.257000,0.252000,0.234660,1,1,1,0.268296,0.134148,15
1000,27,destructive,6,0.257000,0.252000,0.234460,1,1,1,0.268296,0.134148,15
1000,27,destructive,7,0.256000,0.252000,0.234760,1,1,1,0.268296,0.134148,15
1000,27,destructive,8,0.256000,0.252000,0.234740,1,1,1,0.268296,0.134148,15
1000,27,destructive,9,0.256000,0.252000,0.234880,1,1,1,0.268296,0.134148,15
1000,27,destructive,10,0.256000,0.252000,0.234940,1,1,1,0.268296,0.134148,15
1000,27,destructive,11,0.256000,0.252000,0.234920,1,1,1,0.268296,0.134148,15
1000,27,destructive,12,0.255000,0.252000,0.234720,1,1,1,0.268296,0.134148,15
1000,27,destructive,13,0.255000,0.252000,0.234720,1,1,1,0.268296,0.134148,15
1000,27,destructive,14,0.255000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,15,0.255000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,16,0.254000,0.252000,0.234500,1,1,1,0.268296,0.134148,15
1000,27,destructive,17,0.255000,0.252000,0.234480,1,1,1,0.268296,0.134148,15
1000,27,destructive,18,0.254000,0.252000,0.234420,1,1,1,0.268296,0.134148,15
1000,27,destructive,19,0.255000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,20,0.255000,0.252000,0.234480,1,1,1,0.268296,0.134148,15
1000,27,destructive,21,0.255000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,22,0.255000,0.252000,0.234440,1,1,1,0.268296,0.134148,15
1000,27,destructive,23,0.255000,0.252000,0.234420,1,1,1,0.268296,0.134148,15
1000,27,destructive,24,0.255000,0.252000,0.234460,1,1,1,0.268296,0.134148,15
1000,27,destructive,25,0.255000,0.252000,0.234440,1,1,1,0.268296,0.134148,15
1000,27,destructive,26,0.255000,0.252000,0.234440,1,1,1,0.268296,0.134148,15
1000,27,destructive,27,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,28,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,29,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,30,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,31,0.256000,0.252000,0.234620,1,1,1,0.268296,0.134148,15
1000,27,destructive,32,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,33,0.256000,0.252000,0.234620,1,1,1,0.268296,0.134148,15
1000,27,destructive,34,0.256000,0.252000,0.234620,1,1,1,0.268296,0.134148,15
1000,27,destructive,35,0.256000,0.252000,0.234640,1,1,1,0.268296,0.134148,15
1000,27,destructive,36,0.256000,0.252000,0.234600,1,1,1,0.268296,0.134148,15
1000,27,destructive,37,0.256000,0.252000,0.234640,1,1,1,0.268296,0.134148,15
1000,27,destructive,38,0.256000,0.252000,0.234620,1,1,1,0.268296,0.134148,15
1000,27,destructive,39,0.256000,0.252000,0.234660,1,1,1,0.268296,0.134148,15
1000,27,destructive,40,0.256000,0.252000,0.234620,1,1,1,0.268296,0.134148,15
1000,27,destructive,41,0.256000,0.252000,0.234660,1,1,1,0.268296,0.134148,15
1000,27,destructive,42,0.256000,0.252000,0.234660,1,1,1,0.268296,0.134148,15
1000,27,destructive,43,0.256000,0.252000,0.234640,1,1,1,0.268296,0.134148,15
1000,27,destructive,44,0.256000,0.252000,0.234600,1,1,1,0.268296,0.134148,15
1000,27,destructive,45,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,46,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,47,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,48,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,49,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,50,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,51,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,52,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,53,0.256000,0.252000,0.234580,1,1,1,0.268296,0.134148,15
1000,27,destructive,54,0.256000,0.252000,0.234560,1,1,1,0.268296,0.134148,15
1000,27,destructive,55,0.256000,0.252000,0.234560,1,1,1,0.268296,0.134148,15
1000,27,destructive,56,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,57,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,58,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,59,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,27,destructive,60,0.256000,0.252000,0.234540,1,1,1,0.268296,0.134148,15
1000,28,destructive,0,0.429000,0.437000,0.439520,1,1,1,0.268296,0.134148,15
1000,28,destructive,1,0.250000,0.250000,0.246820,1,1,1,0.268296,0.134148,15
1000,28,destructive,2,0.237000,0.246000,0.242920,1,1,1,0.268296,0.134148,15
1000,28,destructive,3,0.239000,0.247000,0.243100,1,1,1,0.268296,0.134148,15
1000,28,destructive,4,0.237000,0.246000,0.242880,1,1,1,0.268296,0.134148,15
1000,28,destructive,5,0.237000,0.246000,0.243060,1,1,1,0.268296,0.134148,15
1000,28,destructive,6,0.237000,0.246000,0.242900,1,1,1,0.268296,0.134148,15
1000,28,destructive,7,0.237000,0.246000,0.243060,1,1,1,0.268296,0.134148,15
1000,28,destructive,8,0.237000,0.246000,0.242860,1,1,1,0.268296,0.134148,15
1000,28,destructive,9,0.237000,0.246000,0.242880,1,1,1,0.268296,0.134148,15
1000,28,destructive,10,0.237000,0.246000,0.242860,1,1,1,0.268296,0.134148,15
1000,28,destructive,11,0.237000,0.246000,0.242880,1,1,1,0.268296,0.134148,15
1000,28,destructive,12,0.236000,0.246000,0.242900,1,1,1,0.268296,0.134148,15
1000,28,destructive,13,0.236000,0.246000,0.242900,1,1,1,0.268296,0.134148,15
1000,28,destructive,14,0.237000,0.246000,0.242880,1,1,1,0.268296,0.134148,15
1000,28,destructive,15,0.237000,0.246000,0.242880,1,1,1,0.268296,0.134148,15
1000,28,destructive,16,0.237000,0.246000,0.242920,1,1,1,0.268296,0.134148,15
1000,28,destructive,17,0.237000,0.246000,0.242920,1,1,1,0.268296,0.134148,15
1000,28,destructive,18,0.237000,0.246000,0.242920,1,1,1,0.268296,0.134148,15
1000,28,destructive,19,0.237000,0.246000,0.243040,1,1,1,0.268296,0.134148,15
1000,28,destructive,20,0.237000,0.246000,0.243100,1,1,1,0.268296,0.134148,15
1000,28,destructive,21,0.237000,0.246000,0.243100,1,1,1,0.268296,0.134148,15
1000,28,destructive,22,0.237000,0.246000,0.243120,1,1,1,0.268296,0.134148,15
1000,28,destructive,23,0.237000,0.246000,0.243220,1,1,1,0.268296,0.134148,15
1000,28,destructive,24,0.237000,0.246000,0.243260,1,1,1,0.268296,0.134148,15
1000,28,destructive,25,0.238000,0.246000,0.243280,1,1,1,0.268296,0.134148,15
1000,28,destructive,26,0.238000,0.246000,0.243340,1,1,1,0.268296,0.134148,15
1000,28,destructive,27,0.238000,0.246000,0.243420,1,1,1,0.268296,0.134148,15
1000,28,destructive,28,0.238000,0.246000,0.243460,1,1,1,0.268296,0.134148,15
1000,28,destructive,29,0.238000,0.246000,0.243480,1,1,1,0.268296,0.134148,15
1000,28,destructive,30,0.238000,0.246000,0.243480,1,1,1,0.268296,0.134148,15
1000,28,destructive,31,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,32,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,33,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,34,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,35,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,36,0.238000,0.247000,0.243540,1,1,1,0.268296,0.134148,15
1000,28,destructive,37,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,38,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,39,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,40,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,41,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,42,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,43,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,44,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,45,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,46,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,47,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,48,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,49,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,50,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,51,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,52,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,53,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,54,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,55,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,56,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,57,0.238000,0.247000,0.243560,1,1,1,0.268296,0.134148,15
1000,28,destructive,58,0.238000,0.247000,0.243420,1,1,1,0.268296,0.134148,15
1000,28,destructive,59,0.238000,0.247000,0.243420,1,1,1,0.268296,0.134148,15
1000,28,destructive,60,0.238000,0.247000,0.243380,1,1,1,0.268296,0.134148,15
1000,29,destructive,0,0.455000,0.447000,0.437020,1,1,1,0.268296,0.134148,15
1000,29,destructive,1,0.249000,0.241000,0.239140,1,1,1,0.268296,0.134148,15
1000,29,destructive,2,0.246000,0.241000,0.237720,1,1,1,0.268296,0.134148,15
1000,29,destructive,3,0.247000,0.241000,0.237700,1,1,1,0.268296,0.134148,15
1000,29,destructive,4,0.248000,0.240000,0.238140,1,1,1,0.268296,0.134148,15
1000,29,destructive,5,0.248000,0.240000,0.238280,1,1,1,0.268296,0.134148,15
1000,29,destructive,6,0.248000,0.241000,0.238060,1,1,1,0.268296,0.134148,15
1000,29,destructive,7,0.248000,0.240000,0.238140,1,1,1,0.268296,0.134148,15
1000,29,destructive,8,0.248000,0.241000,0.238220,1,1,1,0.268296,0.134148,15
1000,29,destructive,9,0.248000,0.241000,0.238200,1,1,1,0.268296,0.134148,15
1000,29,destructive,10,0.248000,0.240000,0.238100,1,1,1,0.268296,0.134148,15
1000,29,destructive,11,0.247000,0.240000,0.238160,1,1,1,0.268296,0.134148,15
1000,29,destructive,12,0.247000,0.240000,0.238200,1,1,1,0.268296,0.134148,15
1000,29,destructive,13,0.247000,0.240000,0.238240,1,1,1,0.268296,0.134148,15
1000,29,destructive,14,0.248000,0.240000,0.238260,1,1,1,0.268296,0.134148,15
1000,29,destructive,15,0.248000,0.240000,0.238220,1,1,1,0.268296,0.134148,15
1000,29,destructive,16,0.248000,0.240000,0.238260,1,1,1,0.268296,0.134148,15
1000,29,destructive,17,0.248000,0.240000,0.238260,1,1,1,0.268296,0.134148,15
1000,29,destructive,18,0.248000,0.240000,0.238260,1,1,1,0.268296,0.134148,15
1000,29,destructive,19,0.248000,0.240000,0.238300,1,1,1,0.268296,0.134148,15
1000,29,destructive,20,0.248000,0.240000,0.238320,1,1,1,0.268296,0.134148,15
1000,29,destructive,21,0.248000,0.240000,0.238320,1,1,1,0.268296,0.134148,15
1000,29,destructive,22,0.248000,0.240000,0.238340,1,1,1,0.268296,0.134148,15
1000,29,destructive,23,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,24,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,25,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,26,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,27,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,28,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,29,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,30,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,31,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,32,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,33,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,34,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,35,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,36,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,37,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,38,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,39,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,40,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,41,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,42,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,43,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,44,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,45,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,46,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,47,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,48,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,49,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,50,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,51,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,52,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,53,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,54,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,55,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,56,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,57,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,58,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,59,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,29,destructive,60,0.248000,0.240000,0.238360,1,1,1,0.268296,0.134148,15
1000,30,destructive,0,0.453000,0.424000,0.435620,1,1,1,0.268296,0.134148,15
1000,30,destructive,1,0.233000,0.238000,0.239080,1,1,1,0.268296,0.134148,15
1000,30,destructive,2,0.225000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,3,0.227000,0.240000,0.236980,1,1,1,0.268296,0.134148,15
1000,30,destructive,4,0.224000,0.241000,0.236800,1,1,1,0.268296,0.134148,15
1000,30,destructive,5,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,6,0.224000,0.241000,0.236800,1,1,1,0.268296,0.134148,15
1000,30,destructive,7,0.224000,0.241000,0.236760,1,1,1,0.268296,0.134148,15
1000,30,destructive,8,0.225000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,9,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,10,0.224000,0.241000,0.236780,1,1,1,0.268296,0.134148,15
1000,30,destructive,11,0.224000,0.241000,0.236900,1,1,1,0.268296,0.134148,15
1000,30,destructive,12,0.224000,0.241000,0.236920,1,1,1,0.268296,0.134148,15
1000,30,destructive,13,0.224000,0.241000,0.236900,1,1,1,0.268296,0.134148,15
1000,30,destructive,14,0.224000,0.241000,0.236920,1,1,1,0.268296,0.134148,15
1000,30,destructive,15,0.224000,0.241000,0.236920,1,1,1,0.268296,0.134148,15
1000,30,destructive,16,0.224000,0.241000,0.236920,1,1,1,0.268296,0.134148,15
1000,30,destructive,17,0.224000,0.241000,0.236920,1,1,1,0.268296,0.134148,15
1000,30,destructive,18,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,19,0.224000,0.241000,0.236900,1,1,1,0.268296,0.134148,15
1000,30,destructive,20,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,21,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,22,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,23,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,24,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,25,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,26,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,27,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,28,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,29,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,30,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,31,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,32,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,33,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,34,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,35,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,36,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,37,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,38,0.224000,0.241000,0.236860,1,1,1,0.268296,0.134148,15
1000,30,destructive,39,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,40,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,41,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,42,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,43,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,44,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,45,0.224000,0.241000,0.236840,1,1,1,0.268296,0.134148,15
1000,30,destructive,46,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,47,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,48,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,49,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,50,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,51,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,52,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,53,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,54,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,55,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,56,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,57,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,58,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,30,destructive,59,0.224000,0.241000,0.236820,1,1,1,0.268296,0.134148,15
1000,30,destructive,60,0.224000,0.241000,0.236880,1,1,1,0.268296,0.134148,15
1000,31,destructive,0,0.433000,0.444000,0.438640,1,1,1,0.268296,0.134148,15
1000,31,destructive,1,0.248000,0.255000,0.236720,1,1,1,0.268296,0.134148,15
1000,31,destructive,2,0.241000,0.249000,0.231060,1,1,1,0.268296,0.134148,15
1000,31,destructive,3,0.243000,0.249000,0.231940,1,1,1,0.268296,0.134148,15
1000,31,destructive,4,0.242000,0.254000,0.235240,0,1,0,0.268296,0.134148,15
1000,32,destructive,0,0.451000,0.443000,0.435020,1,1,1,0.268296,0.134148,15
1000,32,destructive,1,0.246000,0.230000,0.240140,1,1,1,0.268296,0.134148,15
1000,32,destructive,2,0.239000,0.222000,0.237260,1,1,1,0.268296,0.134148,15
1000,32,destructive,3,0.238000,0.224000,0.237600,1,1,1,0.268296,0.134148,15
1000,32,destructive,4,0.237000,0.226000,0.238200,1,1,1,0.268296,0.134148,15
1000,32,destructive,5,0.237000,0.227000,0.238760,1,1,1,0.268296,0.134148,15
1000,32,destructive,6,0.237000,0.226000,0.238260,1,1,1,0.268296,0.134148,15
1000,32,destructive,7,0.237000,0.226000,0.238160,1,1,1,0.268296,0.134148,15
1000,32,destructive,8,0.237000,0.225000,0.238200,1,1,1,0.268296,0.134148,15
1000,32,destructive,9,0.237000,0.225000,0.238160,1,1,1,0.268296,0.134148,15
1000,32,destructive,10,0.237000,0.225000,0.238340,1,1,1,0.268296,0.134148,15
1000,32,destructive,11,0.237000,0.226000,0.238400,1,1,1,0.268296,0.134148,15
1000,32,destructive,12,0.238000,0.226000,0.238500,1,1,1,0.268296,0.134148,15
1000,32,destructive,13,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,14,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,15,0.238000,0.226000,0.238420,1,1,1,0.268296,0.134148,15
1000,32,destructive,16,0.238000,0.226000,0.238480,1,1,1,0.268296,0.134148,15
1000,32,destructive,17,0.238000,0.226000,0.238480,1,1,1,0.268296,0.134148,15
1000,32,destructive,18,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,19,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,20,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,21,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,22,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,23,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,24,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,25,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,26,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,27,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,28,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,29,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,30,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,31,0.238000,0.226000,0.238660,1,1,1,0.268296,0.134148,15
1000,32,destructive,32,0.238000,0.227000,0.238680,1,1,1,0.268296,0.134148,15
1000,32,destructive,33,0.238000,0.227000,0.238680,1,1,1,0.268296,0.134148,15
1000,32,destructive,34,0.238000,0.227000,0.238680,1,1,1,0.268296,0.134148,15
1000,32,destructive,35,0.238000,0.227000,0.238680,1,1,1,0.268296,0.134148,15
1000,32,destructive,36,0.238000,0.227000,0.238680,1,1,1,0.268296,0.134148,15
1000,32,destructive,37,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,38,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,39,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,40,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,41,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,42,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,43,0.238000,0.226000,0.238540,1,1,1,0.268296,0.134148,15
1000,32,destructive,44,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
1000,32,destructive,45,0.238000,0.226000,0.238520,1,1,1,0.268296,0.134148,15
