seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
27,500,cap,7,40,0.563382,0.666181,0.666806,0.000625
27,500,cap,7,50,0.637619,0.663328,0.663818,0.000490
27,500,cap,7,60,0.704802,0.660552,0.660892,0.000340
27,500,cap,7,70,0.766627,0.658835,0.659136,0.000300
27,500,cap,7,80,0.824202,0.658013,0.658265,0.000253
27,500,cap,7,90,0.878298,0.657333,0.657527,0.000194
27,500,cap,7,100,0.929480,0.656294,0.656369,0.000075
27,500,cap,7,110,0.978173,0.655605,0.655618,0.000014
28,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
28,500,cap,7,10,0.251050,0.683995,0.684785,0.000790
28,500,cap,7,20,0.379763,0.677770,0.678921,0.001151
28,500,cap,7,30,0.479257,0.673740,0.675098,0.001358
28,500,cap,7,40,0.563382,0.669810,0.671411,0.001601
28,500,cap,7,50,0.637619,0.666499,0.668261,0.001762
28,500,cap,7,60,0.704802,0.663470,0.665317,0.001847
28,500,cap,7,70,0.766627,0.661673,0.663593,0.001920
28,500,cap,7,80,0.824202,0.660035,0.662168,0.002132
28,500,cap,7,90,0.878298,0.658024,0.660364,0.002340
28,500,cap,7,100,0.929480,0.655988,0.658415,0.002427
28,500,cap,7,110,0.978173,0.654533,0.657126,0.002593
29,500,cap,7,0,0.000000,0.693147,0.693147,0.000000
29,500,cap,7,10,0.251050,0.680030,0.681470,0.001440
29,500,cap,7,20,0.379763,0.672087,0.674197,0.002110
29,500,cap,7,30,0.479257,0.667337,0.669395,0.002058
29,500,cap,7,40,0.563382,0.663448,0.666007,0.002559
29,500,cap,7,50,0.637619,0.660220,0.663914,0.003694
29,500,cap,7,60,0.704802,0.658590,0.662312,0.003722
29,500,cap,7,70,0.766627,0.656315,0.659777,0.003462
29,500,cap,7,80,0.824202,0.654385,0.658335,0.003950
29,500,cap,7,90,0.878298,0.653241,0.657539,0.004299
29,500,cap,7,100,0.929480,0.652210,0.656761,0.004551
29,500,cap,7,110,0.978173,0.651332,0.656091,0.004759
